smiles
C#Cc1ccc(c2ccc3c4n(c(-c5ccccc5)c3c2)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)cc1
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3c(cccc3C=CCl)C(c3ccccc3)=[N+]21
CN(C)C=Cc1ccccc1-c1c2ccccc2c2n1[B-](F)(F)[N+]1=C(c3ccccc3)c3ccccc3C1=C2
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccccc3C(c3cccc(C=CCl)c3)=[N+]21
CN1C(=Cc2ccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)cc2)C(C)(C)c2ccccc21
CN(C)c1ccc(-c2ccc(c3ccccc3C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)s2)cc1
CN(C)c1ccc(C=Cc2cccc3c(-c4ccccc4)n4c(c23)C=C2c3ccccc3C(c3ccccc3)=[N+]2[B-]4(F)F)cc1
COc1ccc(c2cccc3c4n(c(-c5ccccc5)c23)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)cc1
CCN1C(=Cc2ccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)cc2)Sc2ccccc21
CN(C)c1ccc2c3n(c(-c4ccccc4)c2c1)[B-](F)(F)[N+]1=C(c2ccccc2)c2ccccc2C1=C3
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=CC=CC1=C2c3ccccc3C(c3ccccc3)=[N+]2[B-](F)(F)n2c1c1ccccc1c2-c1ccccc1
CN(C)c1ccc(-c2ccc(c3cccc4c3C(c3ccccc3)=[N+]3C4=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)s2)cc1
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2C=Cc2c[nH]c3ccccc23)C=C2c3ccccc3C(c3ccccc3)=[N+]21
O=[N+]([O-])c1ccc(c2cccc3c2C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)cc1
Oc1ccc(C2=[N+]3C(=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)c3ccccc32)cc1
F[B-]1(F)n2c(c3ccccc3c2-c2ccc(Cl)cc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
Oc1ccc2c3n(c(-c4ccccc4)c2c1)[B-](F)(F)[N+]1=C(c2ccccc2)c2ccccc2C1=C3
CCN1C(=Cc2cccc3c4n(c(-c5ccccc5)c23)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)Sc2ccccc21
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=Cc1ccccc1C1=[N+]2C(=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)c2ccccc21
CN(C)c1ccc(-c2ccc(c3ccc4c(c3)C(c3ccccc3)=[N+]3C4=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)s2)cc1
CCN1C(=CC=Cc2cccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)c2)Sc2ccccc21
CN1C(=CC2=C3c4ccccc4C(c4ccccc4)=[N+]3[B-](F)(F)n3c2c2ccccc2c3-c2ccccc2)C(C)(C)c2ccccc21
C#Cc1ccc(c2cccc3c2C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)cc1
Nc1ccc(c2ccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)cc2)cc1
CN1C(=Cc2cccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)c2)C=Cc2ccccc21
CN1C(=CC=Cc2cccc3c2C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)C(C)(C)c2ccccc21
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=CC=Cc1ccc2c(c1)C1=Cc3c4ccccc4c(-c4ccccc4)n3[B-](F)(F)[N+]1=C2c1ccccc1
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccccc3C(c3cccc(C=Cc4ccc(N5c6ccccc6CCc6ccccc65)cc4)c3)=[N+]21
CN1C(=CC=Cc2ccc3c(-c4ccccc4)n4c(c3c2)C=C2c3ccccc3C(c3ccccc3)=[N+]2[B-]4(F)F)C(C)(C)c2ccccc21
CN(C)C=Cc1ccc2c(-c3ccccc3)n3c(c2c1)C=C1c2ccccc2C(c2ccccc2)=[N+]1[B-]3(F)F
CCN1C(=CC=Cc2ccc3c(c2)C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)Sc2ccccc21
CCN1C(=Cc2ccc3c(c2)C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)Sc2ccccc21
CN(C)c1ccc(C=Cc2ccc3c(c2)C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)cc1
CN(C)c1ccc(C=Cc2ccc3c(c2)C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)cc1
CN1C(=Cc2cccc3c2C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)C=Cc2ccccc21
C#Cc1ccc(c2ccccc2C2=[N+]3C(=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)c3ccccc32)cc1
CN(C)c1ccc2c(c1)C(c1ccccc1)=[N+]1C2=Cc2c3ccccc3c(-c3ccccc3)n2[B-]1(F)F
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=Cc1cccc(C2=[N+]3C(=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)c3ccccc32)c1
CN(C)c1ccc(-c2ccc(c3cccc4c3C3=Cc5c6ccccc6c(-c6ccccc6)n5[B-](F)(F)[N+]3=C4c3ccccc3)s2)cc1
C#Cc1ccc(c2cccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)c2)cc1
Nc1ccc(c2ccccc2C2=[N+]3C(=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)c3ccccc32)cc1
COc1ccc(C=Cc2ccccc2-c2c3ccccc3c3n2[B-](F)(F)[N+]2=C(c4ccccc4)c4ccccc4C2=C3)c(OC)c1
F[B-]1(F)n2c(c3cc(C=Cc4c[nH]c5ccccc45)ccc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
COc1ccc(C=Cc2ccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)cc2)c(OC)c1
CN1C(=CC=Cc2ccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)cc2)C=Cc2ccccc21
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccc(Cl)cc3)=[N+]21
F[B-]1(F)n2c(c3ccccc3c2-c2cccc(C=CCl)c2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
CN(C)c1ccc(C=Cc2ccccc2C2=[N+]3C(=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)c3ccccc32)cc1
Oc1ccc2c(-c3ccccc3)n3c(c2c1)C=C1c2ccccc2C(c2ccccc2)=[N+]1[B-]3(F)F
O=[N+]([O-])c1ccc(c2ccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)cc2)cc1
CN(C)C=Cc1cccc(C2=[N+]3C(=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)c3ccccc32)c1
F[B-]1(F)n2c(-c3ccccc3)c3cccc(C=Cc4c[nH]c5ccccc45)c3c2C=C2c3ccccc3C(c3ccccc3)=[N+]21
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccc(C=Cc4c[nH]c5ccccc45)cc3)=[N+]21
COc1ccc(C=Cc2cccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)c2)c(OC)c1
Nc1ccc(c2cccc3c4n(c(-c5ccccc5)c23)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)cc1
CCN1C(=Cc2cccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)c2)Sc2ccccc21
CN(C)C1=C2c3ccccc3C(c3ccccc3)=[N+]2[B-](F)(F)n2c1c1ccccc1c2-c1ccccc1
CN1C(=Cc2ccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)cc2)C=Cc2ccccc21
COc1ccc(C2=C3c4ccccc4C(c4ccccc4)=[N+]3[B-](F)(F)n3c2c2ccccc2c3-c2ccccc2)cc1
Oc1cccc2c1C(c1ccccc1)=[N+]1C2=Cc2c3ccccc3c(-c3ccccc3)n2[B-]1(F)F
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccc(C=CCl)cc3C(c3ccccc3)=[N+]21
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=CC=Cc1ccc2c(c1)C(c1ccccc1)=[N+]1C2=Cc2c3ccccc3c(-c3ccccc3)n2[B-]1(F)F
CN1C(=CC=Cc2cccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)c2)C(C)(C)c2ccccc21
CN1C(=CC=Cc2ccc3c4n(c(-c5ccccc5)c3c2)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)C=Cc2ccccc21
C#Cc1ccc(c2cccc3c(-c4ccccc4)n4c(c23)C=C2c3ccccc3C(c3ccccc3)=[N+]2[B-]4(F)F)cc1
F[B-]1(F)n2c(c3ccc(C=Cc4c[nH]c5ccccc45)cc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
COc1ccc(c2ccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)cc2)cc1
Oc1ccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=C(c4ccccc4)c4ccccc4C2=C3)cc1
Oc1cccc2c3n(c(-c4ccccc4)c12)[B-](F)(F)[N+]1=C(c2ccccc2)c2ccccc2C1=C3
F[B-]1(F)n2c(c3ccccc3c2-c2cccc(C=Cc3ccc(N4c5ccccc5CCc5ccccc54)cc3)c2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=CC1=C2c3ccccc3C(c3ccccc3)=[N+]2[B-](F)(F)n2c1c1ccccc1c2-c1ccccc1
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3c(cccc3Cl)C(c3ccccc3)=[N+]21
CN1C(=CC=Cc2ccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)cc2)C=Cc2ccccc21
O=[N+]([O-])c1ccc(c2ccc3c(-c4ccccc4)n4c(c3c2)C=C2c3ccccc3C(c3ccccc3)=[N+]2[B-]4(F)F)cc1
F[B-]1(F)n2c(c3ccc(C=Cc4ccc(N5c6ccccc6CCc6ccccc65)cc4)cc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3cc(C=Cc4c[nH]c5ccccc45)ccc3C(c3ccccc3)=[N+]21
Nc1ccc(c2ccc3c(c2)C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)cc1
CN(C)c1ccc(-c2ccc(c3ccc(-c4c5ccccc5c5n4[B-](F)(F)[N+]4=C(c6ccccc6)c6ccccc6C4=C5)cc3)s2)cc1
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccc(Cl)cc3C(c3ccccc3)=[N+]21
O=[N+]([O-])c1ccc(c2cccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)c2)cc1
CCN1C(=CC=Cc2cccc3c2C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)Sc2ccccc21
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3cccc(C=CCl)c3C(c3ccccc3)=[N+]21
CN1C(=CC=Cc2cccc3c4n(c(-c5ccccc5)c23)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)C(C)(C)c2ccccc21
CN1C(=CC=CC2=C3c4ccccc4C(c4ccccc4)=[N+]3[B-](F)(F)n3c2c2ccccc2c3-c2ccccc2)C=Cc2ccccc21
CCN1C(=Cc2ccc3c(c2)C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)Sc2ccccc21
F[B-]1(F)n2c(c3cccc(C=Cc4c[nH]c5ccccc45)c3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
CN1C(=CC=Cc2ccccc2-c2c3ccccc3c3n2[B-](F)(F)[N+]2=C(c4ccccc4)c4ccccc4C2=C3)C(C)(C)c2ccccc21
CN(C)c1ccc(c2cccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)c2)cc1
CN1C(=CC=Cc2cccc3c(-c4ccccc4)n4c(c23)C=C2c3ccccc3C(c3ccccc3)=[N+]2[B-]4(F)F)C(C)(C)c2ccccc21
CN1C(=CC=Cc2ccccc2C2=[N+]3C(=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)c3ccccc32)C(C)(C)c2ccccc21
CN(C)C=Cc1ccccc1C1=[N+]2C(=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)c2ccccc21
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=Cc1ccc2c(c1)C(c1ccccc1)=[N+]1C2=Cc2c3ccccc3c(-c3ccccc3)n2[B-]1(F)F
CN1C(=Cc2cccc3c4n(c(-c5ccccc5)c23)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)C=Cc2ccccc21
F[B-]1(F)n2c(c3cccc(C=Cc4ccc(N5c6ccccc6CCc6ccccc65)cc4)c3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
CN1C(=Cc2ccc3c(c2)C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)C(C)(C)c2ccccc21
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=Cc1ccc2c(c1)C1=Cc3c4ccccc4c(-c4ccccc4)n3[B-](F)(F)[N+]1=C2c1ccccc1
CCN1C(=CC=Cc2ccc3c(c2)C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)Sc2ccccc21
CN1C(=CC=Cc2cccc3c2C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)C(C)(C)c2ccccc21
Nc1ccc(c2cccc3c2C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)cc1
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=CC=Cc1ccccc1C1=[N+]2C(=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)c2ccccc21
CN1C(=Cc2ccc3c(-c4ccccc4)n4c(c3c2)C=C2c3ccccc3C(c3ccccc3)=[N+]2[B-]4(F)F)C=Cc2ccccc21
CN(C)C=Cc1cccc2c1C1=Cc3c4ccccc4c(-c4ccccc4)n3[B-](F)(F)[N+]1=C2c1ccccc1
CN(C)C=Cc1cccc2c1C(c1ccccc1)=[N+]1C2=Cc2c3ccccc3c(-c3ccccc3)n2[B-]1(F)F
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3cccc(Cl)c3C(c3ccccc3)=[N+]21
CCN1C(=CC=Cc2ccc3c(-c4ccccc4)n4c(c3c2)C=C2c3ccccc3C(c3ccccc3)=[N+]2[B-]4(F)F)Sc2ccccc21
Oc1cccc2c(-c3ccccc3)n3c(c12)C=C1c2ccccc2C(c2ccccc2)=[N+]1[B-]3(F)F
CCN1C(=Cc2cccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)c2)Sc2ccccc21
Oc1ccccc1-c1c2ccccc2c2n1[B-](F)(F)[N+]1=C(c3ccccc3)c3ccccc3C1=C2
C#Cc1ccc(c2cccc3c2C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)cc1
CN1C(=CC=Cc2cccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)c2)C=Cc2ccccc21
CN1C(=Cc2ccc3c(c2)C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)C=Cc2ccccc21
CN(C)C=Cc1ccc(C2=[N+]3C(=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)c3ccccc32)cc1
COc1ccc(C=Cc2cccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)c2)c(OC)c1
CN(C)C=CC1=C2c3ccccc3C(c3ccccc3)=[N+]2[B-](F)(F)n2c1c1ccccc1c2-c1ccccc1
CN(C)C=Cc1ccc2c3n(c(-c4ccccc4)c2c1)[B-](F)(F)[N+]1=C(c2ccccc2)c2ccccc2C1=C3
CN1C(=CC=Cc2ccc3c4n(c(-c5ccccc5)c3c2)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)C(C)(C)c2ccccc21
CN1C(=CC=Cc2ccc3c(c2)C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)C=Cc2ccccc21
Nc1ccc(c2cccc3c2C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)cc1
COc1ccc(C=Cc2ccccc2C2=[N+]3C(=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)c3ccccc32)c(OC)c1
CN(C)C=Cc1cccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=C(c4ccccc4)c4ccccc4C2=C3)c1
CN1C(=CC=Cc2cccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)c2)C=Cc2ccccc21
CN(C)c1ccc(C=Cc2ccccc2-c2c3ccccc3c3n2[B-](F)(F)[N+]2=C(c4ccccc4)c4ccccc4C2=C3)cc1
CN(C)C=Cc1ccc2c(c1)C1=Cc3c4ccccc4c(-c4ccccc4)n3[B-](F)(F)[N+]1=C2c1ccccc1
CN1C(=CC=CC2=C3c4ccccc4C(c4ccccc4)=[N+]3[B-](F)(F)n3c2c2ccccc2c3-c2ccccc2)C(C)(C)c2ccccc21
CN1C(=CC=Cc2ccccc2-c2c3ccccc3c3n2[B-](F)(F)[N+]2=C(c4ccccc4)c4ccccc4C2=C3)C=Cc2ccccc21
CN(C)c1ccc(-c2ccc(c3cccc4c5n(c(-c6ccccc6)c34)[B-](F)(F)[N+]3=C(c4ccccc4)c4ccccc4C3=C5)s2)cc1
CN(C)c1ccc(c2cccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)c2)cc1
CN1C(=Cc2ccc3c(c2)C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)C=Cc2ccccc21
CCN1C(=CC=Cc2ccccc2C2=[N+]3C(=Cc4c5ccccc5c(-c5ccccc5)n4[B-]3(F)F)c3ccccc32)Sc2ccccc21
CN1C(=CC=Cc2cccc3c2C2=Cc4c5ccccc5c(-c5ccccc5)n4[B-](F)(F)[N+]2=C3c2ccccc2)C=Cc2ccccc21
Nc1ccc(c2cccc(C3=[N+]4C(=Cc5c6ccccc6c(-c6ccccc6)n5[B-]4(F)F)c4ccccc43)c2)cc1
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3cc(C=Cc4ccc(N5c6ccccc6CCc6ccccc65)cc4)ccc3C(c3ccccc3)=[N+]21
CCN1C(=CC=Cc2cccc3c2C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)Sc2ccccc21
CN1C(=Cc2cccc3c2C(c2ccccc2)=[N+]2C3=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)C(C)(C)c2ccccc21
CCN1C(=CC=Cc2cccc3c(-c4ccccc4)n4c(c23)C=C2c3ccccc3C(c3ccccc3)=[N+]2[B-]4(F)F)Sc2ccccc21
CN(C)c1ccc(c2ccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)cc2)cc1
CCN1C(=CC=Cc2ccc3c4n(c(-c5ccccc5)c3c2)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)Sc2ccccc21
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2C=Cc2ccc(N3c4ccccc4CCc4ccccc43)cc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
CN1C(=Cc2ccccc2-c2c3ccccc3c3n2[B-](F)(F)[N+]2=C(c4ccccc4)c4ccccc4C2=C3)C(C)(C)c2ccccc21
Oc1ccc2c(c1)C1=Cc3c4ccccc4c(-c4ccccc4)n3[B-](F)(F)[N+]1=C2c1ccccc1
O=[N+]([O-])c1ccc(c2ccc3c4n(c(-c5ccccc5)c3c2)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)cc1
CN1C(=Cc2ccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)cc2)C=Cc2ccccc21
CN(C)c1ccc(c2ccc3c(-c4ccccc4)n4c(c3c2)C=C2c3ccccc3C(c3ccccc3)=[N+]2[B-]4(F)F)cc1
F[B-]1(F)n2c(c3ccccc3c2-c2cccc(C=Cc3c[nH]c4ccccc34)c2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
CN(C)c1ccccc1C1=[N+]2C(=Cc3c4ccccc4c(-c4ccccc4)n3[B-]2(F)F)c2ccccc21
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=Cc1ccc(-c2c3ccccc3c3n2[B-](F)(F)[N+]2=C(c4ccccc4)c4ccccc4C2=C3)cc1
CCN1C(=Cc2ccc3c4n(c(-c5ccccc5)c3c2)[B-](F)(F)[N+]2=C(c3ccccc3)c3ccccc3C2=C4)Sc2ccccc21
COc1ccc(C=CC2=C3c4ccccc4C(c4ccccc4)=[N+]3[B-](F)(F)n3c2c2ccccc2c3-c2ccccc2)c(OC)c1
C#Cc1ccc(C2=C3c4ccccc4C(c4ccccc4)=[N+]3[B-](F)(F)n3c2c2ccccc2c3-c2ccccc2)cc1
CN(C)c1ccc2c(c1)OC(c1ccccc1)=CC2=CC=CC=Cc1cccc2c3n(c(-c4ccccc4)c12)[B-](F)(F)[N+]1=C(c2ccccc2)c2ccccc2C1=C3
CCN1C(=CC=Cc2ccc(-c3c4ccccc4c4n3[B-](F)(F)[N+]3=C(c5ccccc5)c5ccccc5C3=C4)cc2)Sc2ccccc21
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3Cl)=[N+]21
C#Cc1ccc(c2ccccc2-c2c3ccccc3c3n2[B-](F)(F)[N+]2=C(c4ccccc4)c4ccccc4C2=C3)cc1
CN(C)c1cccc2c(-c3ccccc3)n3c(c12)C=C1c2ccccc2C(c2ccccc2)=[N+]1[B-]3(F)F
F[B-]1(F)n2c(c3cc(C=Cc4ccc(N5c6ccccc6CCc6ccccc65)cc4)ccc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21
